29,01244,MA,42.122800,-73.254000
29,01245,MA,42.186700,-73.206500
29,01247,MA,42.695500,-73.080000
29,01252,MA,42.198600,-73.446200
29,01253,MA,42.193100,-73.091800
29,01254,MA,42.378400,-73.364500
29,01255,MA,42.109400,-73.116300
29,01256,MA,42.577000,-73.023300
29,01257,MA,42.100100,-73.361100
29,01258,MA,42.101200,-73.456600
29,01259,MA,42.078000,-73.260900
29,01260,MA,42.277900,-73.277300
29,01262,MA,42.301000,-73.322300
29,01263,MA,42.392900,-73.228500
29,01264,MA,42.220000,-73.197900
29,01266,MA,42.334800,-73.382500
29,01267,MA,42.708900,-73.203600
29,01270,MA,42.515000,-73.041200
29,01301,MA,42.601300,-72.623600
29,01302,MA,42.522200,-72.624200
29,01330,MA,42.523200,-72.811000
29,01331,MA,42.595900,-72.226700
29,01337,MA,42.695200,-72.577200
29,01338,MA,42.573600,-72.821300
29,01339,MA,42.608000,-72.890100
29,01340,MA,42.679000,-72.726500
29,01341,MA,42.513800,-72.702500
29,01342,MA,42.540600,-72.607200
29,01343,MA,42.642700,-72.986200
29,01344,MA,42.607600,-72.429200
29,01346,MA,42.685300,-72.839100
29,01347,MA,42.556600,-72.518100
29,01349,MA,42.582000,-72.492600
29,01350,MA,42.721500,-72.976200
29,01351,MA,42.542900,-72.532800
29,01354,MA,42.640400,-72.499500
29,01355,MA,42.514600,-72.306200
29,01360,MA,42.688700,-72.451000
29,01364,MA,42.612900,-72.292400
29,01366,MA,42.489800,-72.189300
29,01367,MA,42.695300,-72.925800
29,01368,MA,42.672200,-72.196400
29,01370,MA,42.602200,-72.739100
29,01373,MA,42.475600,-72.615300
29,01375,MA,42.453900,-72.567600
29,01376,MA,42.595400,-72.555700
29,01378,MA,42.667100,-72.339700
29,01379,MA,42.565600,-72.400900
29,01380,MA,42.553400,-72.392700
29,01420,MA,42.579600,-71.803100
29,01430,MA,42.649600,-71.926700
29,01431,MA,42.674500,-71.817400
29,01432,MA,42.559100,-71.578800
29,01434,MA,42.538500,-71.611500
29,01436,MA,42.593600,-72.064600
29,01438,MA,42.563100,-72.037000
29,01440,MA,42.574000,-71.989800
29,01441,MA,42.545900,-71.910600
29,01450,MA,42.612400,-71.558400
29,01451,MA,42.498600,-71.575300
29,01452,MA,42.486500,-72.001200
29,01453,MA,42.527400,-71.756300
29,01460,MA,42.540100,-71.487700
29,01462,MA,42.588400,-71.726600
29,01463,MA,42.668900,-71.593400
29,01464,MA,42.573400,-71.648300
29,01467,MA,42.487100,-71.613100
29,01468,MA,42.546000,-72.065000
29,01469,MA,42.652500,-71.689600
29,01470,MA,42.611200,-71.574500
29,01471,MA,42.611200,-71.574500
29,01472,MA,42.604300,-71.627300
29,01473,MA,42.548300,-71.909600
29,01474,MA,42.667800,-71.752200
